주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,장애인전용주차구역보유여부,데이터기준일자,제공기관코드,제공기관명,주소,전체주소,시도
108-2-000025,어울림소공원주차장,공영,노외,서울특별시 강북구 오현로 56,서울특별시 강북구 미아동 1-14,45,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,200.0,5.0,200.0,1440.0,10000.0,100000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.6184131,127.0364771,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 오현로 56,서울특별시
108-2-000024,수유마을시장주차장,공영,노외,서울특별시 강북구 도봉로69길 27,서울특별시 강북구 수유동 55-54,116,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,150.0,5.0,150.0,1440.0,10000.0,80000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.63074936,127.0221772,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 도봉로69길 27,서울특별시
108-2-000023,번동햇살주차장,공영,노외,서울특별시 강북구 오현로21길 84,서울특별시 강북구 번동 148-41,187,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,150.0,5.0,150.0,1440.0,10000.0,60000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.62510041,127.0334082,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 오현로21길 84,서울특별시
108-2-000022,수유쌈지주차장,공영,노외,서울특별시 강북구 도봉로 265-1,서울특별시 강북구 수유동 612-6,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,250.0,5.0,250.0,1440.0,20000.0,150000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.63213018,127.0237135,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 도봉로 265-1,서울특별시
108-2-000021,미아동주차장,공영,노외,서울특별시 강북구 도봉로61길 46,서울특별시 강북구 미아동 222-100,155,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,150.0,5.0,150.0,1440.0,10000.0,80000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.628521,127.022331,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 도봉로61길 46,서울특별시
108-2-000020,삼양마을공원주차장,공영,노외,서울특별시 강북구 삼양로47길 15,서울특별시 강북구 미아동 748-2,95,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,200.0,5.0,200.0,1440.0,10000.0,100000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.62289902,127.018223,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 삼양로47길 15,서울특별시
108-2-000019,청암주차장,공영,노외,서울특별시 강북구 솔매로22가길 20,서울특별시 강북구 미아동 791-1694,47,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.62471383,127.015402,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 솔매로22가길 20,서울특별시
108-2-000018,수유일공원주차장,공영,노외,서울특별시 강북구 삼양로79길 5,서울특별시 강북구 수유동 605-407,91,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,200.0,5.0,200.0,1440.0,10000.0,100000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.630619,127.017431,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 삼양로79길 5,서울특별시
108-2-000017,삼양시장길주차장,공영,노외,서울특별시 강북구 솔매로7가길 5,서울특별시 강북구 미아동 791-1429,43,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.62577969,127.0140476,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 솔매로7가길 5,서울특별시
108-2-000016,가오리주차장,공영,노외,서울특별시 강북구 삼양로107길 30,서울특별시 강북구 수유동 349-3,120,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,150.0,5.0,150.0,1440.0,10000.0,60000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.64160556,127.014951,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 삼양로107길 30,서울특별시
108-2-000015,냉천길주차장,공영,노외,서울특별시 강북구 삼양로 230-12,서울특별시 강북구 미아동 756-1,103,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,200.0,5.0,200.0,1440.0,10000.0,100000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.62400684,127.019536,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 삼양로 230-12,서울특별시
108-2-000014,은혜(무인)주차장,공영,노외,서울특별시 강북구 삼양로67길 16,서울특별시 강북구 미아동 791-1049,20,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.627919,127.016971,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 삼양로67길 16,서울특별시
108-2-000013,오패산주차장,공영,노외,서울특별시 강북구 도봉로34길 54,서울특별시 강북구 미아동 133-100,76,5,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,5.0,150.0,5.0,150.0,1440.0,10000.0,60000.0,카드+계좌이체,,강북구도시관리공단,02-944-3025,37.622054,127.031151,,2024-02-29,B551282,강북구도시관리공단,,서울특별시 강북구 도봉로34길 54,서울특별시
233-2-000028,진안(진안택지),공영,노외,경기도 화성시 병점동로 110-4,경기도 화성시 진안동 874-1,156,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,90000.0,카드결제,,화성도시공사,031-8059-6538,37.21362646,127.039849,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 병점동로 110-4,경기도
233-2-000029,병점(병점역환승),공영,노외,경기도 화성시 떡전골로 59,경기도 화성시 병점동 391-2,153,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,270.0,10000.0,90000.0,카드결제,환승주차장(환승증명 50감면),화성도시공사,031-8059-6538,37.20403987,127.0351884,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 떡전골로 59,경기도
233-1-000030,동탄북광장(한빛노상),공영,노상,경기도 화성시 노작로 197,경기도 화성시 반송동 90-11,72,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.20554051,127.0744542,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 노작로 197,경기도
233-1-000031,동탄남광장(다은노상),공영,노상,경기도 화성시 노작로 147?,경기도 화성시 반송동 106-8,69,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.20093937,127.0732239597,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 노작로 147?,경기도
233-1-000032,능동제1,공영,노상,경기도 화성시 동탄지성로 140,경기도 화성시 능동 1224,26,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.20979805,127.0603903,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 동탄지성로 140,경기도
233-1-000033,능동,공영,노상,경기도 화성시 동탄지성로 139,경기도 화성시 능동 1226,24,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.20932089,127.0601427,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 동탄지성로 139,경기도
233-1-000034,나루,공영,노상,경기도 화성시 동탄솔빛로 52,경기도 화성시 반송동 217-8,21,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.19334646,127.0736336,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 동탄솔빛로 52,경기도
233-1-000035,솔빛,공영,노상,경기도 화성시 동탄솔빛로 57,경기도 화성시 반송동 220-8,20,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.19411321,127.0735623,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 동탄솔빛로 57,경기도
233-1-000036,센트럴파크옆노상,공영,노상,경기도 화성시 동탄공원로2길 33-1,경기도 화성시 반송동 246,53,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.20695738,127.0623502,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 동탄공원로2길 33-1,경기도
233-1-000037,반송동(반송마을),공영,노상,,경기도 화성시 반송동 226,56,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,10.0,400.0,10.0,600.0,,,,카드결제,주말 및 공휴일 무료,화성도시공사,031-8059-6538,37.21085245,127.0647531,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 반송동 226,경기도
233-1-000038,영천1,공영,노상,경기도 화성시 지산1길 9,경기도 화성시 영천동 719,61,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,10.0,400.0,10.0,600.0,,,,카드결제,주말 및 공휴일 무료,화성도시공사,031-8059-6538,37.2071976,127.1120458,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 지산1길 9,경기도
233-1-000039,영천2,공영,노상,경기도 화성시 지산2길 17,경기도 화성시 영천동 721,127,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,10.0,400.0,10.0,600.0,,,,카드결제,주말 및 공휴일 무료,화성도시공사,031-8059-6538,37.20535433,127.1137334,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 지산2길 17,경기도
233-1-000040,영천동772,공영,노상,경기도 화성시 동탄치동천로2길 3-29,경기도 화성시 영천동 772,34,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.20349018,127.1261584,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 동탄치동천로2길 3-29,경기도
233-1-000041,병점1동거주자우선주차,공영,노상,,경기도 화성시 병점동 815,49,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,혼합,10.0,200.0,10.0,200.0,,,30000.0,카드결제,거주차우선주차장(월) / 공유주차구획 요금,화성도시공사(모두의주차장),031-357-6548,37.20746237,127.0389807,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 병점동 815,경기도
233-1-000042,은행사거리 (구 개나리공원),공영,노상,,경기도 화성시 반송동 233,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.20878344,127.0625918,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 반송동 233,경기도
233-2-000043,오산동,공영,노외,,경기도 화성시 오산동 990-1,126,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,10.0,400.0,10.0,600.0,,,,카드결제,,화성도시공사,031-8059-6538,37.1920662,127.0887715,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 오산동 990-1,경기도
233-2-000044,남양뉴타운(임시),공영,노외,,경기도 화성시 남양읍 남양리2037,204,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,0.0,0.0,,,,,,경기도 화성시 주차교통과,031-5189-3130,37.20419549,126.8291394,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 남양읍 남양리2037,경기도
233-2-000045,두곡리,공영,노외,,경기도 화성시 마도면 두곡리344-2,39,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,0.0,0.0,,,,,,경기도 화성시 주차교통과,031-5189-3130,37.20750948,126.7752629,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 마도면 두곡리344-2,경기도
233-2-000046,천천리(자투리),공영,노외,,경기도 화성시 매송면 천천리78-3,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,0.0,0.0,,,,,,경기도 화성시 주차교통과,031-5189-3130,37.24509988,126.9502474,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 매송면 천천리78-3,경기도
233-2-000047,덕우공단,공영,노외,,경기도 화성시 봉담읍 덕우리278,109,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0.0,0.0,0.0,0.0,,,,,,경기도 화성시 주차교통과,031-5189-3130,37.16013545,126.9166017,,2025-01-31,5530000,경기도 화성시,,경기도 화성시 봉담읍 덕우리278,경기도
222-2-000002,지금 제1공영,공영,노외,,경기도 남양주시 도농동 155-6번지 일원 (기업은행 뒤),47,1,요일제,평일+토요일,10:00,19:00,10:00,19:00,00:00,00:00,유료,30.0,600.0,10.0,300.0,250.0,7000.0,70000.0,"현금,  신용카드","경차 60프로, 장애인 차량 50프로 할인남양주시 주차장조례 별표 1(주차장 감면 사항 참고) 이하 동일 적용",남양주도시공사 주차관리팀,031-560-1212,37.6051193,127.157728,,2017-04-18,B552094,남양주도시공사,,경기도 남양주시 도농동 155-6번지 일원 (기업은행 뒤),경기도
205-1-000045,중상47-1,공영,노상,경기도 성남시 중원구 둔촌대로285,,13,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.429838,127.149781,,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 둔촌대로285,경기도
205-1-000046,중상48-49,공영,노상,경기도 성남시 중원구 둔촌대로265,,19,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.429251,127.147527,Y,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 둔촌대로265,경기도
205-1-000047,중상50,공영,노상,경기도 성남시 중원구 둔촌대로225,,18,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.428469,127.143157,,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 둔촌대로225,경기도
205-1-000048,중상57-58,공영,노상,경기도 성남시 중원구 둔촌대로258,,15,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.428811,127.148061,,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 둔촌대로258,경기도
205-1-000049,중상66,공영,노상,경기도 성남시 중원구 둔촌대로125,,8,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.429119,127.132692,,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 둔촌대로125,경기도
205-1-000050,중상67,공영,노상,경기도 성남시 중원구 둔촌대로120,,13,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.428871,127.132021,,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 둔촌대로120,경기도
205-1-000051,중상68-69,공영,노상,경기도 성남시 중원구 둔촌대로140,,19,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.428685,127.134309,,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 둔촌대로140,경기도
205-1-000052,중상70-71,공영,노상,경기도 성남시 중원구 산성대로586,,14,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.461744,127.168526,,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 산성대로586,경기도
205-1-000053,중상70-1,공영,노상,경기도 성남시 중원구 산성대로494,,18,1,요일제,평일,09:00,18:00,00:00,00:00,00:00,00:00,혼합,30.0,400.0,10.0,200.0,9.0,7200.0,60000.0,현금+신용카드,경차+장애인 차량 50프로 할인 등,성남도시개발공사 노상주차처,,37.455309,127.162341,,2025-01-01,3780000,경기도 성남시,,경기도 성남시 중원구 산성대로494,경기도
